text,type,label,source
Refund of 250 EUR pending from Orange. Claim within 12h: https://amaz0n-verify.net/account/confirm,sms,phishing,synthetic
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,sms,legitimate,real
I surely dont forgot to come:)i will always be in touch in with you:-),sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Attijariwafa ou perte du compte: http://cihbank-login.online/webscr?cmd=login,sms,phishing,synthetic
Refund of 250 EUR pending from CIH Bank. Claim within 12h: https://apple-id-locked.co,sms,phishing,synthetic
Votre carte sera debitee de 89.99 EUR. Annulez ici: https://192.168.43.12/billing/reactivate,sms,phishing,synthetic
Your PayPal account is locked. Confirm your identity now: http://laposte-colis.info/webscr?cmd=login,sms,phishing,synthetic
Refund of 250 EUR pending from Orange. Claim within 12h: https://cihbank-login.online,sms,phishing,synthetic
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,sms,legitimate,real
Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,sms,legitimate,real
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",sms,legitimate,real
"Dear customer, Bonjour Karim, la reunion est decalee a 15h.",email,legitimate,synthetic
"Awesome, think we can get an 8th at usf some time tonight?",sms,legitimate,real
Dernier avertissement: mettez a jour vos infos La Poste ou perte du compte: https://paypa1-secure.com,sms,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: http://account-update.xyz/login/verify,sms,phishing,synthetic
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,sms,legitimate,real
Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,sms,legitimate,real
"Dear customer, Security alert: unusual login on your Microsoft account. Reset: http://netflix-billing.support/login/verify",email,phishing,synthetic
URGENT: votre compte Apple a ete suspendu. Verifiez ici: https://amaz0n-verify.net/billing/reactivate,sms,phishing,synthetic
Dernier avertissement: mettez a jour vos infos BNP ou perte du compte: http://laposte-colis.info,sms,phishing,synthetic
"Yes, princess. Toledo.",sms,legitimate,real
Networking technical support associate.,sms,legitimate,real
"Cher client, Refund of 250 EUR pending from Chronopost. Claim within 12h: http://secure-orange-fr.com/unlock?id=8821",email,phishing,synthetic
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,sms,legitimate,real
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,sms,phishing,real
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",sms,legitimate,real
Your PayPal account is locked. Confirm your identity now: http://account-update.xyz/secure/update,sms,phishing,synthetic
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",sms,legitimate,real
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,sms,legitimate,real
Your Amazon account is locked. Confirm your identity now: http://cihbank-login.online/unlock?id=8821,sms,phishing,synthetic
تنبيه: تم تعليق حسابك في Google. تحقق من هويتك هنا: http://apple-id-locked.co/webscr?cmd=login,sms,phishing,synthetic
Its hard to believe things like this. All can say lie but think twice before saying anything to me.,sms,legitimate,real
تنبيه: تم تعليق حسابك في La Poste. تحقق من هويتك هنا: http://paypa1-secure.com,sms,phishing,synthetic
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face &lt;#&gt; .joker face.,sms,legitimate,real
Why did I wake up on my own &gt;:(,sms,legitimate,real
Security alert: unusual login on your Chronopost account. Reset: http://secure-orange-fr.com/account/confirm,sms,phishing,synthetic
For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,sms,phishing,real
https://secure-orange-fr.com/billing/reactivate,url,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: http://secure-orange-fr.com/account/confirm,sms,phishing,synthetic
http://apple-id-locked.co/secure/update,url,phishing,synthetic
Wat time ü wan today?,sms,legitimate,real
"Dear customer, Click to avoid account closure PayPal: http://laposte-colis.info/webscr?cmd=login",email,phishing,synthetic
Refund of 250 EUR pending from Attijariwafa. Claim within 12h: http://secure-orange-fr.com,sms,phishing,synthetic
http://bit.ly/3xVq9z/unlock?id=8821,url,phishing,synthetic
Click to avoid account closure Free: https://account-update.xyz/unlock?id=8821,sms,phishing,synthetic
Your PayPal account is locked. Confirm your identity now: https://cihbank-login.online/secure/update,sms,phishing,synthetic
Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,sms,legitimate,real
As in different styles?,sms,legitimate,real
Was the farm open?,sms,legitimate,real
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",sms,phishing,real
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",sms,phishing,real
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",sms,phishing,real
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,sms,phishing,real
"idc get over here, you are not weaseling your way out of this shit twice in a row",sms,legitimate,real
That's y u haf 2 keep me busy...,sms,legitimate,real
Don know..wait i will check it.,sms,legitimate,real
I'm done...,sms,legitimate,real
All e best 4 ur exam later.,sms,legitimate,real
Sorry da. I gone mad so many pending works what to do.,sms,legitimate,real
"Bonjour, Click to avoid account closure Apple: https://apple-id-locked.co",email,phishing,synthetic
I went to ur hon lab but no one is there.,sms,legitimate,real
https://apple-id-locked.co/webscr?cmd=login,url,phishing,synthetic
No problem. We will be spending a lot of quality time together...,sms,legitimate,real
"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",sms,phishing,real
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,sms,phishing,real
Your Free account is locked. Confirm your identity now: http://bit.ly/3xVq9z/unlock?id=8821,sms,phishing,synthetic
Im done. Just studyn in library,sms,legitimate,real
Security alert: unusual login on your Orange account. Reset: http://apple-id-locked.co,sms,phishing,synthetic
"Sorry,in meeting I'll call later",sms,legitimate,real
Sorry de i went to shop.,sms,legitimate,real
So ü pay first lar... Then when is da stock comin...,sms,legitimate,real
I wil be there with in &lt;#&gt; minutes. Got any space,sms,legitimate,real
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",sms,phishing,real
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",sms,phishing,real
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",sms,legitimate,real
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",sms,legitimate,real
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,sms,phishing,real
HMM yeah if your not too grooved out! And im looking forward to my pound special :),sms,legitimate,real
"Well, I meant as opposed to my drunken night of before",sms,legitimate,real
Yup... From what i remb... I think should be can book...,sms,legitimate,real
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",sms,phishing,real
I dont want to hear philosophy. Just say what happen,sms,legitimate,real
Exactly. Anyways how far. Is jide her to study or just visiting,sms,legitimate,real
"Cher client, Dernier avertissement: mettez a jour vos infos PayPal ou perte du compte: https://cihbank-login.online",email,phishing,synthetic
Get me out of this dump heap. My mom decided to come to lowes. BORING.,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos La Poste ou perte du compte: http://paypa1-secure.com,sms,phishing,synthetic
So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,sms,legitimate,real
<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,sms,phishing,real
Votre colis est bloque. Payez les frais de douane: http://192.168.43.12/webscr?cmd=login,sms,phishing,synthetic
Click to avoid account closure PayPal: http://secure-orange-fr.com/webscr?cmd=login,sms,phishing,synthetic
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,sms,legitimate,real
R we still meeting 4 dinner tonight?,sms,legitimate,real
Vous avez gagne un cadeau Netflix! Reclamez-le sous 24h: https://paypa1-secure.com/webscr?cmd=login,sms,phishing,synthetic
"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",sms,legitimate,real
I just saw ron burgundy captaining a party boat so yeah,sms,legitimate,real
And you! Will expect you whenever you text! Hope all goes well tomo,sms,legitimate,real
Security alert: unusual login on your La Poste account. Reset: http://amaz0n-verify.net/billing/reactivate,sms,phishing,synthetic
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",sms,legitimate,real
Haf u eaten? Wat time u wan me 2 come?,sms,legitimate,real
"Dear customer, URGENT: votre compte Microsoft a ete suspendu. Verifiez ici: http://amaz0n-verify.net",email,phishing,synthetic
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",sms,phishing,real
Vous avez gagne un cadeau DHL! Reclamez-le sous 24h: https://cihbank-login.online/login/verify,sms,phishing,synthetic
Then ur sis how?,sms,legitimate,real
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,sms,legitimate,real
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,sms,phishing,real
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,sms,phishing,real
"Dear customer, Happy birthday Fatima! Hope you have a great day.",email,legitimate,synthetic
Dernier avertissement: mettez a jour vos infos CIH Bank ou perte du compte: http://netflix-billing.support/login/verify,sms,phishing,synthetic
"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",sms,legitimate,real
Security alert: unusual login on your Netflix account. Reset: https://cihbank-login.online/unlock?id=8821,sms,phishing,synthetic
No. She's currently in scotland for that.,sms,legitimate,real
You made my day. Do have a great day too.,sms,legitimate,real
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",sms,legitimate,real
"Bonjour, Salut Sara, on se voit a 18h pour le cafe ?",email,legitimate,synthetic
"Dear customer, URGENT: votre compte PayPal a ete suspendu. Verifiez ici: http://amaz0n-verify.net",email,phishing,synthetic
Security alert: unusual login on your Chronopost account. Reset: https://account-update.xyz/webscr?cmd=login,sms,phishing,synthetic
I reach home safe n sound liao...,sms,legitimate,real
Refund of 250 EUR pending from CIH Bank. Claim within 12h: http://apple-id-locked.co/login/verify,sms,phishing,synthetic
